"code","date","GPM","OPM","NIM","EBITDA","cash","account_receviable","inventory","fixed_asset","invest","liq_asset","liq_liability","leverage","revenue","mkt_value","GOR"
1109,200912,18.42,7.78,5.49,306868,1413814,419299,490220,2932953,-1417019,3491219,382202,9.74,2137320,4420000,-0.1035
1109,201003,14.91,2.65,2.73,47574,1402000,335485,518449,2980080,-96329,3422629,355293,9.48,473825,4273000,-0.0584
1109,201006,11.75,0.07,0.99,90667,1164294,296922,552576,3285738,-376489,3109524,430550,10.63,903731,4079000,-0.1801
1109,201009,9.2,-2.56,0.03,114172,849361,300032,538029,3812783,-939657,2709282,269241,12.43,1333466,4163000,-0.1718
1109,201012,7.79,-4.38,-0.35,128244,1062783,297287,499834,4263569,-1469462,2740224,290303,18.87,1815113,4315000,-0.1508
1109,201103,3.2,-12.84,-9.3,-11827,1459105,303530,485624,4460896,-204224,2827896,270789,21.65,418608,4357000,-0.1165
1109,201106,9.99,-4.15,-0.88,56657,1674764,363566,478792,4669985,-472103,2992495,405725,25.25,968842,4631000,0.072
1109,201109,10.16,-4.73,-0.92,98907,1246837,541851,582442,5300243,-1000722,2885445,741126,28.18,1558476,4315000,0.1687
1109,201112,12.95,0.76,3.26,269536,1150203,558271,609596,5425323,-911320,2831081,737861,27.78,2629156,4441000,0.4485
1109,201203,10.64,2.59,1.59,88620,1151476,485987,796127,5293066,-64908,3067999,919101,28.96,794753,4504000,0.8986
1109,201206,9.01,1.85,0.51,163617,1139739,394017,727433,5360409,-59305,2955281,997541,30.11,1747068,4357000,0.8033
1109,201209,7.81,0.17,-0.91,198186,1027102,437332,737294,5031127,-61320,2924694,1032556,28.18,2619661,4399000,0.6809
1109,201212,11,2.54,1.6,389322,964475,558536,825407,5044558,-86206,3162082,1271334,29.64,3661986,4483000,0.3928
1109,201303,13.78,3.92,3.83,117033,1020937,448255,807388,4369216,-85969,2923669,1131021,26.83,916242,4399000,0.1529
1109,201306,15.9,4.81,5.54,272867,1018615,496944,925850,4388908,-103411,3040733,1298759,28.52,1926413,4462000,0.1027
1109,201309,14.08,3.68,4.15,368253,819400,560711,835700,4306890,-123049,2788597,1190981,26.27,2911968,4441000,0.1116
1109,201312,17.69,7.09,7.09,676446,929771,922691,792637,4336312,-192048,3097944,1299038,26.88,4551240,5030000,0.2428
1109,201403,21.81,11.85,8.98,213823,905517,934141,851995,4292902,-13254,3190116,1440176,26.29,1192024,5409000,0.301
1109,201406,22.42,12.79,9.39,490729,950247,1154352,841059,4226145,-119964,3345005,1941116,30.94,2685148,6799000,0.3939
1109,201409,20.27,9.9,7.58,590471,692337,708312,917070,4259576,-140858,2594937,1795467,24.19,3629205,6041000,0.2463
1109,201412,18.88,8.68,6.74,752032,699856,842028,848020,4273522,-185833,2767192,1840346,24.25,5000089,5620000,0.0986
1109,201503,12.11,2.12,0.16,88285,696488,601417,879860,4201028,-80069,2621817,759736,22.7,951789,5851000,-0.2015
1109,201506,10,0.7,-1.42,165562,675575,787148,844869,4127614,-129596,2706882,941266,24.26,2052241,5136000,-0.2357
1109,201509,8.96,-0.19,-3.17,187371,778966,745063,874743,4239371,-195426,2803030,1511428,30.39,3204963,4273000,-0.1169
1109,201512,10.1,1.33,-1.32,338475,675075,633457,806322,4094343,-227623,2385481,946924,26.03,4350645,3807000,-0.1299
1109,201603,7.86,-3.02,-3.79,58051,544318,562071,791727,4030285,-43529,2318190,969912,25.27,875999,3762000,-0.0796
1109,201606,13.71,4.53,2.19,229070,565145,683406,816882,3923391,-88920,2386724,979826,25.61,2006524,3789000,-0.0223
1109,201609,13.59,4.72,2.53,353145,594668,663232,776263,3823915,-148160,2350290,984222,24.58,3025702,3883000,-0.0559
1109,201612,15.19,6.83,4.09,548475,746203,636707,855818,3725393,-179516,2784672,1239358,26.78,4346147,3789000,-0.001
1109,201703,14.4,5.6,4.58,135915,607818,554573,829202,3580339,-36659,2576155,1061584,24.16,970001,3902000,0.1073
1109,201706,19,10.37,9.77,425250,589931,723952,934175,3565274,-68684,2895785,1172102,24.56,2317812,3940000,0.1551
1109,201709,19.31,11.26,10.15,713085,564762,839268,795878,3564188,-114117,2841309,1226137,24.14,3743408,4508000,0.2372
1109,201712,23.36,15.9,13.21,1234143,488954,1212607,742101,3499143,-170793,2977260,965063,20.77,5375877,4715000,0.2369
1110,200803,16.16,11.04,16.74,100757,515686,386051,341179,5262931,-2380,1541034,531492,14.61,455469,8092000,-0.1915
1110,200806,15.08,9.97,15.13,170359,573658,279979,482384,5247835,-4921,1603893,769611,16.6,870706,6364000,-0.0939
1110,200809,13.91,8.41,12.25,211616,251060,302343,512546,5230422,-4921,1346802,501391,14.45,1239137,4498000,0.0492
1110,200812,13.58,8.94,0.43,87814,339646,265860,591752,4803537,-12052,1334432,478615,14.34,1776344,5262000,-0.0699
1110,200903,11.38,7.42,8.16,60013,355804,322121,515178,4787535,-1000,1317677,449927,13.64,419468,4844000,-0.079
1110,200906,11.46,7.31,12.97,145905,882905,374772,473480,4770120,-3142,1849206,869463,16.79,806741,6549000,-0.0735
1110,200909,11.71,7.08,15.7,260053,535207,375083,459235,4752320,-3142,1613974,531442,13.61,1233068,6663000,-0.0049
1110,200912,12.45,7.75,5.54,186215,664902,321096,414745,4736863,-3142,1639579,519806,13.58,1637835,6492000,-0.078
1110,201003,10.45,5.8,5.41,37138,605588,346585,400242,4724652,-2339,1592467,466362,12.98,341970,6549000,-0.1848
1110,201006,10.45,6.31,5.63,69815,556098,361435,466710,4710704,-2340,1611909,576254,13.98,694771,6234000,-0.1388
1110,201009,8.45,4.26,10.15,148158,439744,401716,471878,4697984,-3500,1586320,521399,13.31,1034014,7178000,-0.1614
1110,201012,8.09,4.11,3.5,113013,522457,365702,446280,4689386,-8767,1593476,557053,13.21,1447280,7693000,-0.1163
1110,201103,8.35,4.18,6.6,40147,439675,300902,411993,4678342,-9394,1420026,384734,11.43,352847,8122000,0.0318
1110,201106,9.53,5.6,8.52,97179,519626,272264,397758,4672694,-17522,1546688,520420,12.55,721693,6921000,0.0387
1110,201109,6.12,2.11,6.45,111367,456014,202773,524710,4655759,-15289,1385699,356307,11.01,1023973,5805000,-0.0097
1110,201112,8.06,4.23,1.63,77087,358828,336922,495768,4967269,-346086,1323575,481707,12.67,1441841,5777000,-0.0038
1110,201203,9.45,6.06,23.44,124009,226953,291855,472951,4953240,-4864,1133437,379033,9.69,382475,6578000,0.084
1110,201206,9.21,4.74,13.51,154183,264298,262274,420224,4938677,-4000,1092326,374425,9.53,724865,6749000,0.0044
1110,201209,8.65,5,14.47,242089,303567,324792,464831,4920462,-4000,1214268,414918,9.75,1123642,7664000,0.0973
1110,201212,9.48,5.96,4.24,189498,213803,393372,492165,4909286,-5900,1224073,393833,9.64,1635019,8065000,0.134
1110,201303,14.47,11.25,13.28,77292,135666,342459,384335,340998,0,1178376,276827,8.13,460227,7807000,0.2033
1110,201306,14.17,11.21,8.26,96512,184405,394675,419563,339573,-3010,1499188,382408,9.12,947877,8780000,0.3077
1110,201309,13.72,10.84,12.93,213879,262233,350047,396626,337482,-5291,1531042,310060,8.12,1448873,8951000,0.2894
1110,201312,12.73,9.6,7.25,166014,241300,425219,383651,337071,-6123,1585835,340075,8.25,2024604,10010000,0.2383
1110,201403,14.53,11.08,13.75,71059,364129,354107,474491,336900,-5046,1744220,420617,8.9,495721,9724000,0.0771
1110,201406,12.52,9.31,10.43,123043,278779,366361,437011,339535,-9793,1804814,412630,8.82,1004310,8980000,0.0595
1110,201409,10.36,6.42,11.32,197641,324282,340461,404753,340533,-13409,1720836,297820,7.73,1485757,9581000,0.0255
1110,201412,10.22,6.35,6.85,168099,314885,464980,428468,337341,-14623,1788502,294502,7.74,2078224,9724000,0.0265
1110,201503,9.84,6.89,7.57,38086,415672,352199,483444,338868,-6045,1903486,245828,7.21,475433,9552000,-0.0409
1110,201506,8.92,5.94,6.35,70638,434526,353047,620851,338844,-6425,1889216,405534,7.89,958841,8637000,-0.0453
1110,201509,8.2,5.04,8.91,140982,527490,310288,542745,342602,-10518,1833526,281498,6.86,1371851,8637000,-0.0767
1110,201512,7.49,3.84,7.78,168489,496486,428736,553881,349465,-21600,1963758,388568,7.92,1857289,9037000,-0.1063
1110,201603,9.52,4.11,56.46,202877,663616,292556,548952,269053,-2732,2088707,253395,6.04,383670,8665000,-0.193
1110,201606,7.1,2.6,29.88,228067,390610,354306,600697,265161,-6945,2197446,446822,8.07,787588,8694000,-0.1786
1110,201609,0.94,-4.1,20.83,224337,428364,257102,638178,252394,-8817,2078659,324074,6.85,1087712,8866000,-0.2071
1110,201612,0.69,-5.09,14.04,240124,447029,295191,587394,250890,-13555,1998413,251953,6.16,1478515,9152000,-0.2039
1110,201703,-2.87,-8.83,6.61,43482,291913,284646,608887,253828,-5248,1945925,264311,6.22,352667,9352000,-0.0808
1110,201706,-4.07,-9.56,-1.47,19210,443818,287051,612176,254611,-9288,1932784,420726,7.91,684516,8808000,-0.1309
1110,201709,-3.58,-8.54,0.47,21124,360533,289174,570404,238893,-9288,1931616,394878,7.69,1141614,8580000,0.0496
1110,201712,-2.52,-7.99,3.4,84787,369847,337127,408198,228265,-14680,2117646,460946,8.39,1716725,8437000,0.1611
1201,200803,33.25,3.53,2.68,334009,664278,1638743,2312271,6487671,-181523,4901223,4554066,64.62,4406960,10601000,-0.1427
1201,200806,33.21,3.4,2.96,678065,688010,1868795,2611069,6440970,-259500,5605075,4929281,65.26,9240996,8400000,0.073
1201,200809,32.05,3.04,2.6,1060328,809742,2178334,2232291,6483251,-535480,5683012,4932961,64.67,15271735,8552000,-0.4879
1201,200812,32.33,3.27,2.53,1264975,1030420,1781990,2198801,6518336,-635161,5346352,4502158,63.13,20158126,11133000,0.069
1201,200903,37.15,4.16,3.41,344557,1110133,1861370,1986910,6586372,-202138,5333301,4439137,62.19,4808926,11082000,0.0912
1201,200906,36.16,3.69,3.22,667129,1174604,1871155,1985253,6520127,-436811,5440427,4489833,61.61,9590104,18395000,0.0378
1201,200909,36.1,3.55,3.05,1044958,1365385,2642253,1958659,7113118,-624446,6340423,5660188,64.34,15755053,21279000,0.0316
1201,200912,35.83,3.45,3.09,1408904,1640398,2086637,1962147,7045416,-836994,6196251,5463348,62.79,21129401,22064000,0.0482
1201,201003,36.4,4.11,3.5,416849,1386268,2290325,2023618,7263697,-387007,6335881,5413681,61.86,5322064,18749000,0.1067
1201,201006,36.11,3.99,3.08,829502,1252432,2760501,2112704,7562223,-812921,6794469,6738776,64.37,11305682,19356000,0.1789
1201,201009,35.55,3.66,3.25,1326493,1427405,2980944,12278522,7892554,-1499090,17245612,17065434,78.08,17902415,18952000,0.1363
1201,201012,35.53,3.4,7.06,2660885,1801035,2563406,12328262,8131009,-1927612,17154662,5925170,66.81,23538453,19331000,0.114
1201,201103,36.39,4.26,3.36,481203,2018072,2697686,12558904,8490348,-601322,17939292,7024069,67.34,5819350,16548000,0.0934
1201,201106,36.24,4.19,2.48,969186,2256718,3048022,12808377,8454782,-993266,18850343,7886628,68.83,12260788,16472000,0.0845
1201,201109,35.37,3.99,2.41,1420345,1816753,3674841,12665489,8930722,-1326711,18745967,7755046,68.18,19195710,14372000,0.0722
1201,201112,34.99,3.1,2.16,1780174,2469900,3226092,12712881,9903477,-1993268,18934536,7500545,67.65,25638678,16320000,0.0892
1201,201203,37.97,4.67,3.4,560309,2109930,3483728,12952379,10325161,-645121,19209532,7905893,67.91,6450985,16624000,0.1085
1201,201206,37.31,4.55,2.59,1107439,2249914,4125896,13481723,11140905,-1541768,20422675,9252789,69.29,13829970,15232000,0.128
1201,201209,37.24,4.56,2.55,1700958,2728151,4509330,13770446,11802567,-2645407,21528436,10180887,69.11,21795013,17863000,0.1354
1201,201212,36.45,4.08,2.03,2151828,3006168,3654395,13802536,12695164,-3327234,20920593,16430745,68.9,28572108,18294000,0.1144
1201,201303,32.45,5.62,3.69,680501,2467405,4198170,14682427,12432000,-208744,22272397,17340755,69.6,6700847,22671000,0.0387
1201,201306,32.11,5.07,3.2,1412606,2155656,4832442,14861234,13157023,-1154305,22687700,11451293,70.59,14278478,25758000,0.0324
1201,201309,32.31,4.99,3.12,2134197,2728748,4812113,14681139,13174437,-1712451,23104042,12027891,70.55,22540133,29199000,0.0342
1201,201312,31.59,4.44,2.41,2478762,2933196,3477877,14590124,13489643,-2506553,21972928,17340009,69.68,29200402,26517000,0.022
1201,201403,31.15,5.98,3.57,674335,2770108,3777153,14730143,14013189,-881752,22446576,18983840,69.87,6611781,23228000,-0.0133
1201,201406,30.58,5.4,2.67,1328913,3520110,4614428,14772320,14201372,-1127804,23747486,19999752,70.75,13996768,22823000,-0.0197
1201,201409,29.8,4.54,1.32,1653548,2555187,4382740,14678113,14517210,-2107054,22476743,19765519,70.42,21764292,18243000,-0.0344
1201,201412,28.94,2.3,-1.54,1421192,2651159,2895078,2207978,14514414,-2095542,21721623,22307990,71.71,25004846,12651000,-0.1437
1201,201503,26.86,-6.01,-7.49,86006,2306648,2814299,2297597,14477008,-487175,21266850,22256155,72.28,4397412,12676000,-0.3349
1201,201506,26.45,-6.87,-6.35,82624,2122089,3234257,2078716,14212700,-704470,21226585,22516430,72.92,9549579,9691000,-0.3177
1201,201509,27.52,-5.23,-9.16,44124,2740877,3444274,1928737,12893840,-984073,23653314,23561999,75.46,15400616,9766000,-0.2924
1201,201512,27.45,-6.81,-10.85,-613469,3673570,2464929,13882389,12742340,-1238613,21070703,20977239,76.78,20219756,8856000,-0.1914
1201,201603,23.97,-15.16,-2.34,310182,3060331,2592062,13944716,12205647,-203828,21368566,22907088,76.73,3518095,10020000,-0.2
1201,201606,27.4,-9.82,-5.54,363545,2392041,3089929,13945919,11932237,-397925,21924290,26178286,78.09,7996077,10677000,-0.1627
1201,201609,29.23,-6.86,-3.15,797572,1952620,3453120,13680599,11702090,-580441,21637645,22766420,78.01,13011614,9007000,-0.1551
1201,201612,26.86,-8.12,-6.35,438608,2344226,2462512,13030108,11781890,-955789,19715510,22986719,79.07,17074511,8856000,-0.1556
1201,201703,26.14,-3.51,5.19,574622,2566247,2384895,13005070,11530376,-250785,19955974,19170412,79.08,3597795,9210000,0.0227
1201,201706,28.26,-0.97,2.02,970825,2368628,2732732,13239490,11642153,-515941,20079546,17943919,79.12,7910364,9539000,-0.0107
1201,201709,30.21,0.77,1.35,1429767,2162949,3189935,13160716,11747265,-743345,20365873,19866400,79.18,13169205,9589000,0.0121
1201,201712,31.29,1.88,5.03,2489410,2763793,2772533,13145705,11223740,-893287,19706970,19050319,76.24,17749330,10703000,0.0395
1203,200803,16.04,0.15,-2.25,27638,390156,461990,1864437,4435145,-55765,3198129,2744148,54.95,1258379,5377000,-0.263
1203,200806,17.3,2.69,1.13,189491,308377,512040,2153921,4367983,-75349,3473547,3138305,56.76,2857667,3913000,0.1373
1203,200809,17.04,2.34,1.28,276683,250133,570630,2151680,4453411,-142247,3342742,3031190,55.98,4323675,2375000,0.0891
1203,200812,23.27,9.51,9.42,946551,593306,833964,1532867,3905381,-134656,3260113,2432418,47.68,7073311,2511000,0.3984
1203,200903,27.76,15.39,16.17,419213,697461,557091,1072660,3908262,-72306,2608399,1312369,38.43,2070684,2929000,0.6455
1203,200906,29.46,16.67,13.87,686736,684086,565307,1124608,3913661,-82530,2774235,1355509,37.73,3779089,5356000,0.3224
1203,200909,28.61,15.51,12.89,912457,643717,633318,998118,3925183,-159732,2703843,1110005,35.08,5326362,5591000,0.2319
1203,200912,27.32,13.59,8.96,1000334,529913,513529,981109,3970508,-222376,2612374,1042918,35.53,6894567,5657000,-0.0253
1203,201003,23.27,11.37,7.54,197641,578559,599438,1161905,4075957,-156097,2759447,1138336,34.93,1597196,5844000,-0.2287
1203,201006,21.98,8.64,4.03,298492,641031,563990,1279315,4102679,-171087,2869239,1475984,38.34,2984070,5492000,-0.2104
1203,201009,20.94,7.51,3.58,442101,651358,596996,1143591,4136332,-279831,2811517,1332598,36.75,4507207,5820000,-0.1538
1203,201012,20.73,6.82,3.86,532035,181012,481505,1531532,4131034,-316645,2644875,1030971,35.74,5974338,5880000,-0.1335
1203,201103,17.88,4.79,3.27,120771,314086,510727,1545954,3984979,-23175,2897692,1077359,37.97,1561858,5412000,-0.0221
1203,201106,16.6,3.49,3.13,240778,342148,491308,1414330,3867437,-20754,2752286,1156664,38.51,3137815,5532000,0.0515
1203,201109,17.03,3.5,2.91,335229,223472,575891,1717867,3905367,-69529,2838931,1134955,38.18,4536403,4956000,0.0065
1203,201112,16.31,1.46,0.19,348738,257911,506624,1931693,3876582,-123603,3067843,1947358,41.44,5879596,4692000,-0.0159
1203,201203,17.69,4.67,-1.02,62290,365235,563340,1911772,3818160,-2018,3180299,1759079,41.49,1521720,5160000,-0.0257
1203,201206,18.2,5.18,1.73,212137,359835,620121,1685973,3756320,0,2976999,1594038,40.85,3124054,4668000,-0.0044
1203,201209,18.73,5.34,1.85,327212,323905,552481,1573599,3729873,-17247,2857131,1379571,39.05,4653996,5352000,0.0259
1203,201212,19.79,6.31,2.43,512716,359136,538718,1591782,3725385,-56999,2917764,1540858,38.97,6111653,4824000,0.0395
1203,201303,20.57,8.07,7.31,211432,477994,558985,1638036,3140541,-15554,2839593,1448183,39.12,1643325,4896000,0.0799
1203,201306,20.77,7.01,6.93,390020,415245,551142,1830093,3069837,-36247,2957757,1647933,41.06,3069522,5160000,-0.0175
1203,201309,21.53,7.82,7.19,593584,361834,580486,1762517,3039431,-75794,2879294,1454394,39.18,4662513,5412000,0.0018
1203,201312,21.81,7.43,6.06,753550,539493,462409,1621227,3004289,-100701,2762618,1265986,37.34,5996151,5976000,-0.0189
1203,201403,25.31,11.82,8.53,234424,688217,467227,1788799,3017911,-10731,3081351,1351717,37.07,1498954,5712000,-0.0879
1203,201406,24.55,10.53,7.11,427733,853714,496738,1774438,2971533,-21984,3318073,1716240,40.74,3076899,5352000,0.0024
1203,201409,23.82,8.86,5.92,558021,798484,501104,1717353,2969038,-36972,3253739,1519086,38.81,4514173,5688000,-0.0318
1203,201412,22.67,8.02,5.74,744313,727297,493283,1613696,2963437,-106312,3275589,1453235,38.03,6296547,5712000,0.0501
1203,201503,24.22,11.16,12.28,306414,883024,502019,1554195,2837948,-16406,3449135,1224993,35.5,1654449,5712000,0.1037
1203,201506,23.79,10.68,9.57,507110,904630,481543,1840235,2792445,-49936,3491131,1526238,39.08,3305337,5520000,0.0742
1203,201509,23.87,10.49,9.24,755755,908354,565146,1809386,2813672,-122885,3519174,1429123,37.64,5106824,4776000,0.1313
1203,201512,24.59,10.84,6.93,787797,1184617,512431,1649743,2807408,-179542,3500653,1466270,38.13,6632768,5496000,0.0534
1203,201603,23.04,9.42,7.94,182899,1363469,464903,1442106,2854359,-25119,3428134,1325255,36.07,1547878,5172000,-0.0644
1203,201606,25.26,9.38,8.19,399632,1564237,482941,1313564,2847697,-36251,3535149,1632333,39.26,3110919,5208000,-0.0588
1203,201609,26.31,10.81,8.91,671335,1671070,539935,1306378,2826129,-48739,3649031,1714650,39.72,4752123,5268000,-0.0695
1203,201612,27.29,11.82,9.93,983581,1898270,508363,1264399,2818612,-35447,3840797,1670553,38.58,6346767,5520000,-0.0431
1203,201703,30.99,16.68,10.63,269662,2013618,462191,1215820,2722535,-71903,3886358,1699079,38.01,1544107,5748000,-0.0024
1203,201706,31.09,15.37,11.03,550827,1844995,533738,1301502,2808742,-91074,3950522,1948464,40.43,3076033,5952000,-0.0112
1203,201709,32.37,16.71,12.47,907474,1904877,589383,1430137,2801674,-110917,4293561,1979971,39.64,4633517,5760000,-0.025
1203,201712,32.61,16.99,12.05,1197172,1670488,520090,1450689,2781790,-147697,4448701,1996670,38.98,6195171,6048000,-0.0239
1210,200803,9.76,3.38,3.32,930200,3306949,4303624,6990458,5871611,-98240,17434100,10791676,50.78,17210554,16896000,0.1725
1210,200806,9.66,3.32,2.8,1671151,2823256,4589215,7953305,6965916,-1303660,17822607,12842833,54.33,35359770,18918000,0.4691
1210,200809,8.5,2.08,2.5,2160939,3205606,4724703,7645933,7931969,-2242317,17874021,13113255,52.96,53666635,12899000,-0.0069
1210,200812,8.05,1.95,1.75,2492139,2821685,4027223,4840563,8364658,-2661408,13515705,8650743,45.03,71199741,11306000,0.2848
1210,200903,11.84,3.88,3.15,922465,2693029,4264716,4495576,8586212,-355432,13622287,8411864,42.7,16591490,11598000,-0.036
1210,200906,11.35,3.65,2.99,1698391,2645467,3519433,5385536,8379295,-464209,13331296,8342694,43.28,32100394,15546000,-0.0922
